param,sharpe_ratio,max_ddpercent,max_drawdown_duration,daily_trade_count,renew_interval,hedge_ratio_window
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 30}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 20}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 10}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 55}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 50}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 40}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 30}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 20}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 10}",0.276081014,-170.77385,198,4.591549296,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 50}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 55}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 50}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 40}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 30}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 20}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 10}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 55}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 40}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 30}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 20}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 10}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 55}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 50}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 40}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 30}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 20}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 10}",0.272866771,-121.11635,198,3.253521127,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 30}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 55}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 10}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 20}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 55}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 40}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 50}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 40}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 50}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 30}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 20}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 10}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 55}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 50}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 40}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 30}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 20}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 10}",0.198865006,-127.5868638,182,3.690140845,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 40}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 50}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 40}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 30}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 20}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 10}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 55}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 50}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 50, 'mean_window': 55}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 30}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 40}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 20}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 20}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 30}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 10}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 50}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 50, 'mean_window': 55}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 2, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 50, 'mean_window': 10}",0.187859365,-196.2554,199,5.661971831,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 40}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 55}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 50}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 40}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 30}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 10}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 55}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 50}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 55, 'mean_window': 20}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 30}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 10}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 55}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 50}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 40}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 30}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 20}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 55, 'mean_window': 10}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 55, 'mean_window': 20}",0.168751936,-129.6959082,183,4.14084507,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 12, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 14, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 5, 'difference_exit_num': 6, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 20}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 30}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 40}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 50}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 2, 'std_window': 10, 'mean_window': 55}",0,0,0,0,3,30
"{'entry_multiplier': 3.5, 'difference_filter_num': 10, 'difference_exit_num': 4, 'std_window': 10, 'mean_window': 10}",0,0,0,0,3,30
